file_name,class,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
205.jpg,standing_sitting,338.49022,124.81062,-461.81095,349.50737,112.29983,-454.01329,355.25951,112.72759,-453.93932,361.11504,113.05791,-453.82961,335.47207,111.01439,-445.45284,330.50892,110.27839,-445.26241,325.46959,109.67922,-445.09453,374.49768,120.45662,-353.11092,324.02237,115.26745,-313.2345,350.75134,138.83067,-419.85893,331.04107,136.80523,-408.17444,413.15792,183.36586,-268.60172,284.67657,168.6899,-247.11374,453.26313,251.79488,-316.95349,221.61648,224.18773,-298.10293,469.91642,333.26543,-490.98885,164.52774,287.59212,-457.02374,483.34427,362.65237,-533.70567,139.25196,308.18759,-497.59529,465.50282,363.52412,-567.01458,154.41378,312.20532,-540.73986,454.28974,354.42676,-506.59195,170.5868,308.05867,-479.31683,363.60237,345.4305,-11.15517,292.31888,336.58593,11.89228,365.78934,455.63155,-245.85262,238.68313,443.58298,-255.37468,354.22104,548.94316,0.1836,267.30587,529.0333,44.54272,348.19889,561.86697,18.11964,279.32667,538.42815,68.30843,363.44608,594.68393,-103.25647,249.37801,578.77693,-36.02134
206.jpg,standing_sitting,452.25292,69.47855,-56.09225,445.8226,59.19622,-41.99464,445.60539,58.43378,-41.93774,445.48885,57.61173,-41.99359,442.96825,60.38356,-71.45052,440.15022,60.28534,-71.39077,437.31052,60.24323,-71.39268,432.44648,58.62984,22.13436,421.65768,63.0747,-105.65521,447.58381,76.91325,-29.62176,442.7647,78.25732,-66.98393,424.23672,109.444,104.83295,394.62929,109.59068,-168.72936,424.01157,177.42876,146.5724,389.18697,182.65792,-201.92373,448.92185,224.71198,69.76349,438.54412,221.78023,-165.31631,455.43636,235.99493,64.24745,448.34671,233.67362,-181.22116,462.28516,234.7012,37.22009,455.6675,227.9099,-175.41498,457.73777,232.18062,54.28658,451.92081,223.93248,-159.76224,425.04051,243.01226,82.9164,407.15958,246.04817,-82.62243,411.74522,344.22501,126.92929,400.3289,345.193,-45.96282,406.4925,425.46673,202.973,384.3964,427.95041,20.32368,397.64477,440.22217,206.54488,371.46225,441.31668,23.8512,438.5989,449.17611,159.70091,413.62858,457.57919,-40.18098
207.jpg,standing_sitting,462.37347,67.98732,-56.9453,456.52279,58.65759,-41.79396,456.5826,58.01481,-41.78763,456.77635,57.32677,-41.85539,452.95208,59.44399,-69.17112,450.09743,59.27098,-69.09644,447.23434,59.15002,-69.12253,444.86378,58.05316,25.43736,431.82785,61.63424,-93.8016,458.14022,75.63957,-29.83216,452.845,76.55234,-64.88774,443.12538,111.47096,100.97202,394.85901,105.24621,-144.35611,438.74996,175.56945,149.68302,383.58395,176.05568,-187.17037,453.79444,218.99302,47.85529,434.7673,219.57627,-198.88063,458.37036,232.72837,32.71458,443.67226,235.28741,-218.84977,461.57761,229.72163,4.53424,452.83192,229.33063,-218.45287,457.58148,224.91395,31.72468,449.48486,223.49443,-195.54312,433.13099,237.85771,73.97971,403.67268,237.32165,-73.68506,414.75651,341.16583,91.19734,403.5038,341.68147,-74.04807,401.73851,428.8082,161.99615,385.43301,432.55168,-25.37486,391.79787,444.1028,165.18612,371.62163,445.49967,-23.42439,433.92323,454.30864,117.35487,415.22354,467.40149,-90.11936
208.jpg,standing_sitting,470.80872,74.10808,-86.59889,466.37905,65.11478,-72.73681,466.7902,64.82341,-72.71777,467.35477,64.51003,-72.76867,462.22332,65.19226,-97.47224,459.31213,64.84244,-97.4141,456.37787,64.535,-97.42216,456.50917,65.86647,-1.59928,441.38302,66.73535,-111.04374,466.83945,82.2873,-58.16424,460.84267,82.27867,-90.29841,452.71832,120.75299,73.46236,398.7653,107.52996,-143.79886,448.34621,181.89596,110.65123,380.89279,175.02379,-173.83312,454.55433,225.2926,-16.44806,423.97594,221.78567,-201.75493,456.67004,239.86849,-34.42063,431.82438,237.8404,-223.87146,456.82663,236.17862,-62.22415,440.25322,232.39612,-225.05503,453.21823,230.41519,-31.38664,437.65358,226.90866,-199.29342,425.69633,240.95272,72.20086,394.19991,236.5963,-71.96301,411.73302,338.7854,95.40246,410.29839,341.3029,-81.84576,398.14304,417.75238,180.41164,405.27054,432.97156,-29.44865,388.4462,431.27552,185.14048,393.20126,444.22451,-27.44789,428.58807,444.73892,138.29872,436.52672,471.1853,-96.88086
209.jpg,standing_sitting,469.96555,75.35676,-97.43937,465.27832,66.42022,-82.7838,465.61737,66.16961,-82.78397,466.11469,65.90336,-82.82158,461.38577,66.37264,-108.38698,458.62904,65.9955,-108.33698,455.86189,65.6601,-108.36566,455.37601,67.15011,-9.31852,441.08482,67.77027,-121.79938,465.79994,83.62807,-68.07447,460.18917,83.55971,-101.18495,452.06596,122.28793,72.92377,398.17257,107.80344,-158.03111,445.06081,181.21366,120.37302,375.62263,174.74246,-186.74026,450.41866,225.23363,-7.65263,419.70577,226.29031,-204.60794,451.95324,239.887,-29.77593,427.11517,243.24486,-227.33614,453.03673,236.2253,-58.80059,436.54037,238.19015,-229.15134,449.98207,230.2118,-24.24988,433.671,232.08189,-202.26612,423.0299,241.85449,73.13521,389.77047,237.33224,-72.88386,409.99184,341.60926,82.40307,397.96761,342.6125,-80.04244,393.69789,421.83317,165.06821,391.85463,432.94458,-13.11693,383.35976,435.24799,169.59711,379.90009,444.19032,-9.39917,423.21529,450.84626,122.59488,421.18938,471.02354,-77.99307
21.jpg,standing_sitting,257.67242,206.74549,-410.33768,259.21106,189.78899,-434.59782,262.70397,187.40201,-434.54224,266.30152,184.91049,-434.44599,250.59952,191.99583,-415.28484,247.80628,191.26529,-415.26138,245.04116,190.72321,-415.22614,278.17974,165.22616,-430.95413,248.36491,173.2382,-344.05117,270.32963,201.80247,-398.03349,262.12006,203.64262,-372.47482,347.15294,157.89381,-338.8744,239.00055,187.12967,-261.12682,382.11586,226.99784,-316.09192,243.97373,263.20982,-194.26403,383.10726,293.65909,-378.43899,237.66327,343.29741,-232.03867,388.07301,310.81624,-402.10594,231.82808,363.66486,-236.14925,377.41463,311.76736,-420.25997,232.88864,368.50845,-276.47882,370.52387,306.17457,-384.63608,244.12857,359.45741,-248.58282,361.91078,267.1265,-23.04203,300.97126,277.35211,22.89718,373.68141,377.35456,-11.69829,294.26586,384.21556,-6.24684,381.3398,468.85077,94.87783,286.93451,474.64096,91.60078,381.93378,477.86044,102.15277,290.59275,484.93675,98.31362,378.29884,516.76197,20.01729,284.37504,514.81945,16.58429
210.jpg,standing_sitting,445.11112,73.80063,-155.62752,443.82401,66.45586,-139.7482,445.46684,66.37978,-139.79724,447.24483,66.27319,-139.81836,436.8074,66.26839,-154.88215,433.52322,66.06986,-154.83533,430.23293,65.92401,-154.8192,441.6531,69.05504,-55.27664,417.88067,68.89039,-117.16629,444.20322,83.08934,-122.51238,435.64434,83.02793,-140.86954,453.44124,128.54231,0.23196,374.28852,115.1682,-97.48065,455.20737,189.41706,24.04984,359.43089,181.77137,-104.16019,444.26163,229.32097,-126.71207,399.74751,228.84421,-145.43363,441.78467,246.53352,-166.74868,407.7771,248.33436,-173.76642,436.61453,240.40197,-191.60877,416.97021,242.35991,-185.66092,435.00153,233.06847,-141.32109,414.48387,234.89443,-149.45849,419.506,250.38374,10.58448,369.27361,243.19602,-10.32849,416.70967,344.43915,-10.5667,350.69839,333.80642,36.20905,412.35966,431.99355,64.51362,341.15948,408.63728,187.62098,406.7643,444.99956,66.91321,344.34566,420.21893,197.56216,423.12248,461.79525,-21.60396,324.36398,438.20234,103.14205
211.jpg,standing_sitting,424.80621,75.62469,-169.54382,425.85636,67.62604,-154.73371,428.31043,67.59118,-154.75386,430.87486,67.51245,-154.76126,417.28188,67.24883,-166.06184,413.56503,66.91957,-166.04832,409.83631,66.63108,-166.05829,427.72945,70.15069,-68.41109,398.91994,69.05498,-116.89468,425.93761,84.54579,-135.21747,415.21252,84.09561,-149.53283,441.8541,123.91768,-12.97811,358.67947,115.02149,-92.03584,449.51828,187.04028,13.68161,342.85725,182.51358,-97.90089,431.88503,231.06518,-110.3281,379.56696,230.28816,-144.8551,428.49827,248.85246,-145.26845,387.36176,249.83597,-170.47686,421.16287,244.05281,-164.92781,396.48609,243.36705,-182.73329,419.55811,237.13484,-121.64762,394.51065,236.38358,-149.1157,412.3143,249.63696,14.49817,360.06062,244.72878,-14.30773,411.14979,346.77618,15.92057,341.96068,337.19996,-16.06379,410.51689,432.39424,111.58669,333.6245,418.2486,98.08625,405.75439,445.50942,116.43453,337.45956,430.98593,103.28704,423.33576,462.09063,32.62594,316.54499,448.77013,6.46748
212.jpg,standing_sitting,381.10645,72.7267,-235.56561,384.29527,62.35313,-224.19283,387.78915,61.74417,-224.21846,391.36467,61.07247,-224.20254,373.871,63.57848,-227.38503,369.84444,63.78267,-227.33326,365.80975,64.04006,-227.30045,394.64836,63.44888,-135.86888,359.40285,67.00378,-147.26857,387.76749,80.2755,-200.06544,374.27967,81.63175,-203.70579,419.28055,113.27147,-73.97424,331.9117,111.86919,-88.76316,426.38424,181.53382,-51.89731,318.78574,174.28744,-77.91553,397.91962,226.40848,-139.99022,341.57814,222.75418,-147.32066,391.64185,243.59865,-171.97998,345.59391,242.31365,-175.74478,384.0329,238.88344,-185.34971,355.44979,236.40774,-190.57966,383.87405,232.23551,-147.27034,355.57987,228.81506,-153.77762,393.07568,238.83878,1.47254,341.80367,238.14252,-1.26207,396.13796,336.27751,8.31691,335.02964,333.4998,-2.07956,404.5134,418.66124,112.09348,331.5852,412.99026,116.70482,400.95055,431.87548,117.41798,336.20487,425.7379,122.41635,417.4366,447.07758,24.9593,318.36588,443.55612,22.46497
213.jpg,standing_sitting,350.05306,71.59806,-234.38747,353.77968,61.03578,-221.73096,357.58514,60.35289,-221.76434,361.4653,59.59904,-221.7647,343.20808,62.6729,-224.06096,339.11224,63.08055,-224.00118,335.01122,63.54893,-223.97184,366.55048,63.30683,-136.43776,330.22018,68.18127,-141.45048,358.40809,79.63533,-200.70406,343.98136,81.57545,-202.59258,394.12575,113.90164,-78.44351,307.1167,116.79437,-93.50494,403.01826,181.50604,-64.80212,298.31289,179.0718,-86.26625,374.66408,226.0617,-153.02732,325.50774,226.96642,-150.14462,368.51303,244.03152,-185.45317,330.31437,246.75779,-180.26455,360.78129,238.7345,-198.12414,341.19598,240.52769,-193.84729,360.54161,232.00025,-160.35131,340.89668,232.83895,-156.47736,377.10373,243.02779,-0.23661,326.46152,245.96967,0.53948,389.61243,340.33061,-0.42424,327.33547,340.83801,25.19206,404.12903,424.09601,97.569,329.93015,417.15918,163.10411,401.12396,438.2458,102.39645,335.82939,430.01192,170.84042,422.86362,452.10099,12.31376,315.77204,447.03558,78.5324
214.jpg,standing_sitting,322.60269,72.19977,-173.56968,326.09657,61.94029,-160.32127,329.74495,61.05062,-160.36617,333.46977,60.08763,-160.40676,315.79693,64.22843,-161.45689,311.95705,64.87852,-161.42765,308.10278,65.58686,-161.43383,339.63741,62.99403,-74.69743,304.57287,69.987,-75.08218,331.74343,79.4419,-140.4318,318.06311,82.21928,-140.99716,372.22496,110.43813,-22.52877,286.36822,119.39265,-30.87151,385.43037,178.87502,-16.53792,280.27943,181.92352,-27.33088,351.17516,220.7259,-104.83156,305.86628,228.35222,-101.47489,342.96371,237.79603,-135.6399,310.68714,247.80673,-132.71059,336.04637,231.93011,-145.35144,321.14822,240.88443,-146.32879,337.05498,225.97039,-110.82603,320.99743,233.51718,-108.1166,366.99684,239.77235,-0.22689,314.94837,246.51006,0.57206,387.28199,335.06516,-11.43059,320.85712,341.1533,6.80555,405.3828,420.30315,92.11051,325.54855,421.39956,132.88365,403.20358,434.44282,97.54815,330.93777,434.17866,139.12015,422.69882,447.86674,3.95349,317.92429,451.7876,39.46444
215.jpg,standing_sitting,439.56589,67.28313,-204.83101,443.78609,55.81382,-194.61613,447.71255,55.10505,-194.64169,451.76495,54.34453,-194.71163,432.78202,57.32988,-190.43072,428.49655,57.60494,-190.31395,424.19243,57.96104,-190.24879,457.14596,57.94345,-115.52175,419.43989,61.95734,-89.3223,448.10291,75.53136,-173.56716,433.27915,77.19001,-166.38367,488.8905,115.05576,-84.80894,396.33995,116.65656,-10.91102,496.03264,191.00621,-60.29822,383.68103,187.45301,18.24071,497.97356,256.08564,-151.27231,359.21368,244.58279,-82.36053,502.90482,277.43139,-176.51419,351.21323,261.67334,-93.00504,494.9836,276.7307,-203.57504,350.13168,263.61485,-134.96103,489.20628,268.81588,-162.44621,360.34222,258.98363,-101.43238,461.12583,259.39719,-27.2494,410.34637,260.00888,27.80154,445.40607,366.76723,-38.20866,421.57963,363.66717,14.58633,451.10847,454.79113,87.62761,432.38873,445.5197,166.86491,454.41235,466.013,95.70156,437.97256,455.6979,176.29507,445.40421,492.29267,0.79808,424.14124,483.86427,81.82406
216.jpg,standing_sitting,333.22235,126.18957,-423.86837,345.98633,113.97562,-419.84982,351.73809,114.72759,-419.80885,357.58289,115.37746,-419.73202,332.9158,111.64651,-407.39998,328.48232,110.39337,-407.23579,323.97938,109.26417,-407.04884,373.09387,121.62359,-330.09308,325.79102,112.65737,-273.46249,345.76782,139.6324,-385.8419,327.42039,136.21912,-369.17175,416.48369,181.19506,-242.57887,286.72195,165.04911,-209.47414,457.48394,253.43525,-256.31664,234.37033,228.65034,-237.8347,472.21397,341.91233,-380.09338,181.70712,294.16921,-403.52234,484.47685,370.77856,-412.18685,158.15442,316.07108,-449.70848,468.07816,373.64542,-445.8139,172.6646,318.75423,-491.8153,457.42611,364.29471,-394.38713,188.73466,314.19674,-426.03855,369.3388,347.37187,-13.97997,295.99558,337.37666,14.69893,376.13178,473.36397,-146.59317,229.10585,439.93664,-217.05406,358.81176,539.13145,119.67533,267.1789,529.76137,65.71207,353.28732,547.08366,142.36905,281.43894,537.55434,89.93491,365.75687,579.34622,55.07923,248.99887,580.35439,-5.85503
217.jpg,standing_sitting,305.59505,75.83128,-138.65529,310.87214,66.26126,-125.28381,314.75307,65.63343,-125.30292,318.70113,64.93119,-125.31828,300.56931,68.06843,-122.01463,296.93176,68.57205,-122.00137,293.26664,69.15184,-122.03308,326.6082,69.0376,-39.98212,291.37751,74.20303,-21.08929,315.31734,83.74839,-106.52149,301.2743,85.91489,-101.45124,357.49508,111.64271,3.67363,277.33963,128.56719,33.78907,397.13299,163.16208,-43.39906,276.04099,191.68134,44.54679,346.98227,185.07608,-149.77148,295.13834,232.85653,-52.27247,332.85164,198.95988,-175.64873,299.43228,251.4953,-83.08819,326.17264,186.85992,-177.09311,308.25016,242.79047,-99.01865,331.03161,183.57542,-150.37169,308.81237,235.53331,-60.03732,357.89825,241.30686,-10.19641,309.26189,250.55981,10.65114,379.01669,333.93136,-11.47387,318.96412,340.8835,21.07077,404.08367,418.19661,90.4905,326.81023,422.02214,132.23631,404.05491,432.19417,95.20289,332.62955,433.88755,136.25776,421.86378,443.56759,-8.90834,321.76651,453.15196,32.88697
218.jpg,standing_sitting,305.58359,76.63062,-202.44362,311.11658,65.80399,-193.32552,315.21519,65.18429,-193.3371,319.37958,64.49082,-193.35293,300.58569,67.45365,-187.34968,296.67202,67.90038,-187.33215,292.74979,68.42849,-187.34652,327.20345,68.52343,-118.80659,290.62683,73.14841,-83.9106,315.47939,84.44557,-172.72373,300.45202,86.37739,-162.97565,356.94527,109.7796,-95.58062,281.11578,125.81522,9.56947,402.62535,158.36363,-143.08197,277.58383,190.40511,41.33591,344.97585,177.8018,-236.12761,294.33416,233.85146,-56.35479,328.41671,190.06239,-264.36758,298.70464,252.40528,-81.10835,321.31374,177.08086,-259.63043,305.74032,245.00133,-103.99429,327.91733,174.81062,-234.15953,306.85278,237.56484,-67.61561,355.23556,237.79833,-49.80735,313.57258,244.14342,50.11843,368.10493,338.29256,-62.38605,323.44025,335.90298,88.09948,393.94039,428.47853,-9.10472,334.58794,414.4616,197.22433,403.36132,440.07503,-8.73737,344.07616,426.17895,202.71341,383.11043,465.12423,-105.2354,313.69534,449.50991,125.44375
219.jpg,standing_sitting,311.63111,81.22767,-215.22287,316.48249,69.86434,-206.09768,320.57705,69.20327,-206.1076,324.73236,68.47305,-206.11803,305.71598,71.54883,-202.68591,301.55415,71.98319,-202.67591,297.39847,72.48542,-202.69739,331.16592,72.07159,-127.27077,293.74842,76.89975,-103.50538,320.93006,88.89201,-183.32382,305.65603,90.80924,-176.8014,360.22762,114.61587,-96.72885,282.30179,127.81453,-5.88969,398.38184,171.47501,-136.01926,281.02982,194.12796,31.13046,338.64677,186.17231,-226.8726,293.65961,239.55986,-58.29112,321.58241,196.24743,-253.48007,296.21616,258.34408,-76.78543,314.78603,182.88633,-248.52446,302.83939,252.08505,-104.17881,320.98255,180.75289,-224.91524,305.41376,244.4638,-70.34315,359.09439,235.55223,-44.16859,316.01208,242.46952,44.42265,365.94696,338.19334,-70.96461,324.82853,338.58653,57.70459,382.70222,439.13206,-36.66554,336.9767,427.63524,137.1359,389.51492,453.25627,-38.41444,346.10218,441.62238,139.03715,373.37841,474.51399,-135.38794,317.82757,461.21338,57.77555
22.jpg,standing_sitting,291.25088,255.58908,-591.5572,291.28933,242.22722,-598.12908,294.53922,239.82928,-598.16975,297.78906,237.34843,-598.22266,281.60702,246.67348,-589.61876,278.08002,247.26102,-589.65973,274.61578,248.02414,-589.76067,302.68402,223.46858,-526.87,269.53852,239.34135,-496.01879,300.01587,251.97075,-556.91578,290.14639,256.37263,-547.6054,350.33947,209.92324,-416.22959,253.11749,255.30885,-398.90911,400.16125,257.98067,-376.05019,243.80604,317.35065,-420.15194,411.72184,316.95414,-376.29433,241.64511,393.1293,-473.44109,419.48425,324.30822,-402.41081,228.41513,407.83771,-501.19972,407.64046,329.02628,-409.56593,235.52509,409.86749,-526.71772,401.18515,328.92609,-380.97614,247.2797,403.69111,-488.52108,364.75281,268.64568,-9.95,319.68664,287.28619,10.21917,372.78206,305.88238,278.4853,324.54548,305.40719,302.73767,359.51889,297.78116,621.08391,334.55181,307.18769,632.00554,353.35075,291.2118,657.70859,334.38324,302.01044,666.29318,368.54069,318.91763,630.96222,345.04623,326.33775,628.53996
220.jpg,standing_sitting,319.77179,80.06058,-149.00693,325.08396,67.83806,-142.17807,329.19075,66.8972,-142.25023,333.38898,65.88233,-142.26873,314.58221,70.1434,-133.56598,310.63929,70.7233,-133.50268,306.68621,71.38855,-133.5083,342.07962,68.52267,-74.10619,305.3236,74.96703,-24.78739,330.25394,87.11217,-121.74249,315.47897,89.66176,-108.04347,374.62299,112.8688,-75.70664,297.09463,125.3805,77.04043,387.72842,184.12929,-111.56231,297.61328,191.11742,96.67319,324.87167,189.67778,-185.60986,296.30182,237.84233,-18.3392,304.94226,197.16628,-212.68629,295.91455,256.24726,-39.52462,302.59272,182.65536,-209.08792,298.88805,250.80411,-69.75974,308.6562,181.61927,-183.6204,304.07516,243.7476,-33.4269,365.26413,255.19026,-61.32447,321.77532,258.92447,61.71515,371.31901,359.46333,-69.03947,329.60754,350.41449,108.4152,383.74584,452.08082,2.61581,340.08488,426.51807,232.49468,393.41164,465.52975,5.39127,350.50198,440.65547,239.90963,362.51865,488.18859,-78.78745,309.79544,457.67338,171.68356
221.jpg,standing_sitting,337.09354,79.28927,-162.83562,341.97613,65.35408,-159.77414,346.2558,64.14168,-159.86227,350.64827,62.8636,-159.89174,331.19228,68.01174,-149.46863,327.05994,68.57593,-149.3894,322.91447,69.23005,-149.38764,359.4352,64.34258,-101.58617,321.58741,71.91227,-45.09156,347.95685,86.16026,-138.20226,332.86705,89.16934,-122.3403,392.53841,111.67554,-103.67023,311.31084,122.41144,54.77485,387.32231,187.99059,-126.67872,310.4364,193.84376,81.43226,317.77584,196.24433,-163.79477,304.48523,242.54099,-31.90279,296.26637,204.167,-182.9088,302.90716,261.61388,-55.51627,296.71185,189.33443,-180.76784,304.42257,255.47215,-83.04471,303.8641,187.50644,-161.16352,309.84259,248.09987,-46.34179,373.04573,266.00973,-58.97599,326.51035,267.50207,59.38982,375.69866,373.74086,-68.94788,332.6273,359.56118,116.31216,385.81383,466.00885,10.57093,343.86688,433.39691,263.27709,393.80302,479.23216,15.19825,353.05782,446.4743,273.61111,367.4157,504.74974,-69.41602,317.94361,466.9693,203.70867
222.jpg,standing_sitting,352.45781,74.21685,-183.30734,358.06316,60.60286,-178.30606,362.4897,59.58089,-178.41673,367.04586,58.48207,-178.45966,347.09637,62.6731,-168.53649,343.03307,63.02493,-168.43962,338.95943,63.45677,-168.40458,377.06707,59.76017,-115.53359,338.90766,65.5399,-60.28054,363.75381,81.99996,-157.85672,348.77327,84.31749,-142.37108,412.51781,114.1399,-113.98857,324.38969,114.59298,36.85552,388.52303,196.65257,-117.54267,323.42651,187.55576,61.18917,333.3411,232.12918,-151.45597,317.2076,236.92025,-55.35672,319.34271,247.41208,-178.28096,315.86056,255.56116,-82.27532,315.17422,237.05183,-182.72264,316.36694,249.89319,-114.54977,318.6886,230.56264,-152.60077,321.56761,243.59616,-72.26892,384.75174,265.37702,-52.52441,331.2397,261.62298,53.16121,388.84762,378.08218,-101.04991,330.4435,345.24819,158.62768,395.58838,481.01463,-49.70293,338.73703,419.11606,333.34126,399.34715,497.09793,-49.81257,347.70733,434.07246,346.07513,386.95045,521.46137,-147.45188,314.09439,449.88859,275.06598
223.jpg,standing_sitting,351.48796,70.5011,-117.39374,359.19621,58.72585,-120.7815,363.17112,58.02435,-120.8668,367.27726,57.23183,-120.93306,351.07304,60.01832,-98.81963,348.38615,60.13711,-98.79112,345.63587,60.32218,-98.78016,380.32524,58.97265,-101.61466,352.17144,61.72146,5.85722,362.9129,78.35454,-108.5184,351.30421,79.61796,-77.95543,413.90129,110.48038,-124.67428,342.62623,111.99049,82.93724,396.58737,194.49946,-145.8757,340.44849,185.91093,112.11391,341.04534,235.04282,-125.77034,331.13411,236.04006,27.82726,327.73052,250.10802,-136.30481,330.34771,253.79705,7.17885,325.0108,238.93566,-140.58789,327.64793,247.86261,-16.87508,329.09134,232.83185,-124.2459,332.19494,241.79884,13.66442,383.25874,261.34034,-70.85276,339.46384,255.45204,71.40035,385.28973,376.29135,-89.92622,335.77194,344.578,159.38495,396.58192,479.71547,-57.80443,335.73483,421.12873,292.28878,406.09673,495.88303,-57.97122,344.47258,437.8575,301.94101,371.79108,517.11634,-149.69165,299.50647,446.57839,239.23365
224.jpg,standing_sitting,343.65334,75.41199,-87.67533,349.22485,63.06805,-110.01067,351.64806,61.88431,-110.01656,354.20944,60.64393,-110.02563,346.89171,64.87365,-79.02452,346.90369,64.97376,-79.02078,346.89445,65.12664,-78.98124,369.38389,59.73969,-150.94938,359.45206,64.7189,-6.70123,353.85265,81.94671,-98.47209,350.18074,84.02009,-57.16222,405.56015,109.16489,-202.79734,362.50454,112.20619,82.75532,391.95358,198.17478,-232.20163,361.4893,191.62439,115.7923,337.23927,240.25652,-205.56297,339.26373,230.99489,38.68785,325.61821,254.76022,-223.20419,334.97463,244.676,31.52536,321.56624,244.00663,-223.12197,329.13692,237.84785,8.32814,326.2933,238.40037,-202.08908,332.46956,233.40069,25.00366,379.6619,264.12506,-87.68155,350.50755,256.5249,88.30194,378.05187,379.56548,-89.12807,336.05511,345.40998,132.04241,402.20062,491.93195,-62.99517,376.85215,436.89926,190.94759,415.51285,509.34883,-62.85081,390.41306,449.34111,193.74058,372.23713,525.9304,-138.92087,359.65836,470.93216,146.7236
225.jpg,standing_sitting,336.99581,71.40357,-6.9388,343.50502,59.48748,-30.38093,345.6012,58.58388,-30.43418,347.80872,57.62896,-30.47707,342.65781,60.46798,2.50973,343.62873,60.29124,2.50667,344.57954,60.16095,2.48371,364.69761,57.94257,-92.16128,359.14608,60.20345,57.77357,346.9915,78.95521,-25.21676,344.63474,79.91818,17.78755,393.52673,104.39662,-169.29108,377.40616,110.17881,134.22214,379.12998,192.90773,-192.28836,375.19703,188.67681,171.14698,327.6313,233.15061,-131.40429,340.28088,220.16923,118.90828,315.83874,247.48873,-142.90365,333.82446,230.51308,114.81924,314.73099,235.92248,-140.39824,327.32277,223.07312,93.03352,320.31559,230.37336,-127.5965,329.68826,219.0872,105.33567,376.55212,262.5654,-93.36863,364.44344,257.85007,93.98067,376.55365,389.60032,-68.11465,367.5124,371.79254,102.3676,399.66301,505.48737,-22.42143,382.65244,475.84765,169.68672,415.14103,523.20957,-20.04648,393.92876,492.52224,173.25769,364.83047,537.22429,-80.32882,351.02867,507.18018,130.33078
226.jpg,standing_sitting,335.76862,76.54947,13.38,340.43694,64.75674,-8.20106,342.25422,63.62713,-8.23626,344.18087,62.44379,-8.2767,339.87,65.93578,21.80494,340.83221,65.69056,21.82205,341.79638,65.50502,21.801,359.31355,60.87823,-68.2676,355.2729,63.98499,69.2081,345.25112,82.30215,-4.50548,343.41949,83.62065,35.10133,386.71982,100.63657,-141.18933,378.55316,108.96322,134.11837,368.51109,186.17286,-157.08181,374.65855,183.20329,178.66774,322.05055,230.18522,-95.75789,339.44263,204.98597,150.19031,312.42044,244.25099,-103.90058,333.67409,212.10362,150.30294,310.62988,235.04165,-100.66566,326.36909,204.83309,131.97607,315.51441,229.1996,-91.73476,328.32336,202.00852,139.00545,379.84684,251.01657,-84.89213,372.23175,248.65983,85.37788,376.2252,376.5691,-61.01159,370.63629,358.01565,93.50596,399.87457,490.60472,-14.48759,382.78465,460.48682,150.58645,414.68224,506.44632,-11.2415,393.77804,475.63059,153.8164,369.84833,523.73983,-60.39924,356.28292,493.1551,116.12892
227.jpg,standing_sitting,329.32991,132.91666,-388.24829,341.79878,119.61875,-386.68224,347.74586,120.04606,-386.64577,353.77064,120.37911,-386.53374,328.24898,117.85953,-373.54752,323.55499,116.68311,-373.42941,318.79786,115.62715,-373.34469,369.82952,125.01208,-300.19049,320.31864,117.93805,-242.3387,342.5098,145.35255,-350.68352,323.62408,142.73067,-333.55492,412.70287,181.27707,-209.82948,287.79789,168.68288,-171.34127,445.31567,253.1232,-198.08725,248.20488,235.59219,-194.82107,459.54128,330.00827,-314.81609,214.26666,289.65872,-390.91633,470.22854,354.89828,-343.91396,198.72261,310.20269,-441.39248,457.88185,356.09839,-376.80241,210.82462,309.51977,-479.24191,447.38602,347.68355,-328.3564,225.11486,304.58671,-411.31607,369.75094,346.70285,-18.53094,299.11427,337.95756,19.31925,372.34982,460.46991,-185.46494,239.08241,433.92709,-200.98965,357.82284,544.38972,45.70002,275.46116,524.02016,49.7406,352.8363,555.59875,63.15171,291.1326,533.12262,70.0835,360.53993,590.9,-50.96765,252.54688,576.20161,-33.85821
